,OTU4,OTU6,OTU184,OTU2,OTU66,OTU95,OTU1,OTU28,OTU5,OTU25,OTU30,OTU7,OTU42,OTU18,OTU51,OTU53,OTU135,OTU52,OTU12,OTU150,OTU88,OTU10,OTU93,OTU79,OTU38,OTU101,OTU231,OTU142,OTU61,OTU43,OTU65,OTU59,OTU89,OTU217,OTU29,OTU119,OTU236,OTU125,OTU131,OTU218,OTU58,OTU167,OTU139,OTU92,OTU235,OTU168,OTU182,OTU49,OTU147,OTU161,OTU73,OTU176,OTU146,OTU122,OTU34,OTU19,OTU110,OTU14,OTU55,OTU238,OTU67,OTU123,OTU249,OTU15,OTU54,OTU26,OTU229,OTU3,OTU130,OTU94,OTU152,OTU172,OTU159,OTU237,OTU106,OTU62,OTU132,OTU136,OTU246,OTU260,OTU47,OTU78,OTU151,OTU156,OTU113,OTU202,OTU143,OTU180,OTU31,OTU145,OTU107,OTU50,OTU17,OTU33,OTU24,OTU13,OTU40,OTU220,OTU32,OTU16,OTU160,OTU191,OTU27,OTU60,OTU45,OTU56,OTU63,OTU44,OTU11,OTU69,OTU37,OTU35,OTU192,OTU72,OTU271,OTU84,OTU77,OTU70,OTU23,OTU76,OTU224,OTU175,OTU103,OTU111,OTU36,OTU71,OTU99,OTU75,OTU121,OTU81,OTU85,OTU96,OTU155,OTU21,OTU82,OTU126,OTU68,OTU177,OTU46,OTU114,OTU74,OTU234,OTU178,OTU39,OTU120,OTU80,OTU22,OTU90,OTU153,OTU117,OTU48,OTU100,OTU112,OTU164,OTU108,OTU212,OTU199,OTU141,OTU134,OTU173,OTU83,OTU267,OTU166,OTU201,OTU247,OTU277,OTU154,OTU138,OTU219,OTU102,OTU165,OTU181,OTU64,OTU9,OTU198,OTU254,OTU275,OTU115,OTU128,OTU190,OTU214,OTU116,OTU189,OTU265,OTU186,OTU204,OTU213,OTU118,OTU163,OTU20,OTU8,OTU109,OTU148,OTU133,OTU57,OTU105,OTU41,OTU206,OTU162,OTU187,OTU140,OTU179,OTU203,OTU127,OTU280,OTU87,OTU98,OTU250,OTU223,OTU195,OTU252,OTU97,OTU104,OTU233,OTU253,OTU256,OTU91,OTU86,OTU169,OTU227,OTU194,OTU185,OTU174,OTU158,OTU124,OTU137,OTU196,OTU144,OTU170,OTU157,OTU216,OTU211,OTU279,OTU188,OTU262,OTU183,OTU244,OTU266,OTU241,OTU226,OTU285,OTU230,OTU149,OTU200,OTU171,OTU197,OTU215,OTU225,OTU232,OTU210,OTU268,OTU208,OTU221,OTU228,OTU263,OTU207,OTU255,OTU222,OTU258,OTU264,OTU205,OTU248,OTU193,OTU209,OTU274,OTU283,OTU259,OTU284,OTU129,OTU239,Lachnospiracea_incertae_sedis,Collinsella,Clostridium_sensu_stricto,Prevotella,Ruminococcaceae,Selenomonas,Actinomyces,Bacteroides,Blautia,Clostridium_XI,Morganella,Clostridium_XlVb,Lachnospiraceae,Clostridium_XlVa,Gemmiger,Rothia,Parabacteroides,Clostridiales,Solobacterium,Alloprevotella,Porphyromonadaceae,Atopobium,Veillonella,Erysipelotrichaceae,Leptotrichia,Intestinibacter,Butyricimonas,Porphyromonas,Roseburia,Fretibacterium,Abiotrophia,Ruminococcus2,Turicibacter,Megasphaera,Anaeroglobus,Coprococcus,Fusobacterium,Corynebacterium,Megamonas,Eikenella,Staphylococcus,Holdemania,Campylobacter,Terrisporobacter,Clostridium_IV,Eubacterium,Dorea,Oscillibacter,Aeromonas,Slackia,Pasteurellaceae,Lactobacillus,Bacteroidales,Barnesiella,Parasutterella,Desulfovibrio,Streptococcus,Veillonellaceae,Erysipelotrichaceae_incertae_sedis,Alistipes,Lachnoanaerobaculum,Mogibacterium,Fusobacteriaceae,Ruminococcus,Hungatella,Pyramidobacter,Howardella,Weissella,Finegoldia,Anaerococcus,Bacteria,Paraeggerthella,Treponema,Peptoniphilus,Oribacterium,Helicobacter,Cetobacterium,Enterobacteriaceae,Dialister,Tannerella,Capnocytophaga,Actinomycetales,Lautropia,Anaerostipes,Cloacibacillus,Phascolarctobacterium,Herbaspirillum,Acidaminococcus,Cryptobacterium,Shewanella,Flavobacteriaceae,Butyrivibrio,Pseudoflavonifractor,Sphingomonas,Mobiluncus,Firmicutes,Stomatobaculum,Coriobacteriaceae,Olsenella,Alloscardovia,Catabacter,Clostridium_XVIII,Gordonibacter,Intestinimonas,Flavonifractor,Peptostreptococcus,Holdemanella,Bilophila,Betaproteobacteria,Burkholderiales,Bifidobacterium,Fusicatenibacter,Parvimonas,Enterococcus,Haemophilus,Odoribacter,Faecalibacterium,Gemella,Eggerthella,Sutterella,Akkermansia,Romboutsia,Pseudomonas,Anaerotruncus,Eisenbergiella,group
F1701173,0.184485115178,0.107477414408,0.00533386672001,0.184885155182,0.00366703337,0.00610061006101,0.130579724639,0.027736106944,0.038570523719,0.038603860386,0.016968363503,0.019735306864,0.00930093009301,0.038837217055,0.013468013468,0.029702970297,0.001566823349,0.00606727339401,0.0580058005801,0.000966763343001,0.00673400673401,0.00960096009601,0.00640064006401,0.000733406674001,0.00730073007301,0.003833716705,0.000200020002,0.001166783345,0.001066773344,0.00733406674001,0.000833416675001,0.00633396673001,0.000633396673001,0.001500150015,0.003133646698,0.002200220022,0.000166683335,0.001133446678,0.002266893356,0.000266693336,0.001300130013,0.000766743341001,0.000866753342001,0.000766743341001,0.000166683335,0.000500050005001,6.66733340001e-05,0.000233356669,0.000566723339001,0.001100110011,0.001466813348,0.000433376671,3.3336667e-05,0.000833416675001,0.000466713338,0.000100010001,0.000466713338,0.000666733340001,0.000566723339001,0.000200020002,0.000100010001,0.000933426676001,0.000100010001,3.3336667e-05,0.000300030003,3.3336667e-05,6.66733340001e-05,0.000133346668,0.000266693336,0.000266693336,3.3336667e-05,3.3336667e-05,0.000266693336,3.3336667e-05,3.3336667e-05,3.3336667e-05,0.000166683335,6.66733340001e-05,0.000133346668,6.66733340001e-05,6.66733340001e-05,6.66733340001e-05,0.000100010001,3.3336667e-05,3.3336667e-05,3.3336667e-05,6.66733340001e-05,3.3336667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130613061306,0.00960096009601,0.001133446678,0.01100110011,0.024035736907,0.0,0.000633396673001,0.186651998533,0.000166683335,0.0,0.0,0.0,0.193886055272,0.0560056005601,0.0,0.002200220022,0.105610561056,0.222122212221,0.000833416675001,0.000933426676001,0.0,0.0,0.038603860386,0.002400240024,0.003367003367,0.000166683335,0.0,0.001566823349,6.66733340001e-05,0.0,0.000866753342001,0.000766743341001,0.0,0.000166683335,0.0,0.0,0.191519151915,0.0,3.3336667e-05,0.000100010001,3.3336667e-05,0.0,3.3336667e-05,0.0,0.0,0.000266693336,0.0,0.0,0.0,0.0,0.00366703337,3.3336667e-05,0.0,0.0,0.0,0.0,0.00730073007301,0.038803880388,0.0,0.001433476681,0.000433376671,0.0,0.0,3.3336667e-05,0.00533386672001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000266693336,0.0,0.0,0.108044137747,0.0,0.0,0.000400040004,0.002833616695,0.000166683335,0.000166683335,0.0,0.0,0.0,0.0,0.0,0.000133346668,0.000500050005001,0.0,0.0,0.0,0.0,0.302730273027,0.0,0.01033436677,0.0,0.0,0.0,0.001300130013,0.0,0.0,0.003133646698,0.000466713338,0.0,0.0,0.016301630163,0.016201620162,0.00733406674001,6.66733340001e-05,0.000233356669,0.029702970297,0.00366703337,0.0,0.019735306864,0.001466813348,0.000733406674001,0.00673400673401,0.0,0.000766743341001,0.00640064006401,0.000266693336,0.0,lavage
F1701181,0.0210326322456,0.00193326889104,0.000666644445185,0.126095796807,0.00216659444685,0.0,0.0428985700477,0.0,3.33322222593e-05,0.00123329222359,9.99966667778e-05,0.0815306156461,0.0,0.0,0.00216659444685,0.000399986667111,0.0,0.0109996333456,0.0227992400253,0.0,0.0,0.00819972667578,0.0,9.99966667778e-05,0.000933302223259,0.0,0.0,0.0,0.00503316556115,0.000299990000333,0.000566647778407,0.0,0.000166661111296,0.0608313056231,0.00239992000267,6.66644445185e-05,3.33322222593e-05,3.33322222593e-05,0.0,0.0,0.0,0.0,0.0,9.99966667778e-05,0.0,0.000299990000333,3.33322222593e-05,0.00263324555848,0.000299990000333,0.0,0.000699976667444,0.0,0.0,0.000199993333556,0.0028665711143,0.0169327689077,9.99966667778e-05,0.0274657511416,0.0,0.0,0.000166661111296,0.0,0.0,0.0,0.00569981000633,0.0145661811273,0.000199993333556,0.102363254558,3.33322222593e-05,0.00046665111163,0.0,0.0,0.0,0.000133328889037,0.000966634445518,0.00103329889004,0.0,0.00129995666811,0.0,0.0,0.0113329555681,0.00199993333556,6.66644445185e-05,0.0,0.0328989033699,0.0,0.0,0.000333322222593,0.0295323489217,0.00829972334256,0.00389987000433,0.0144328522383,0.0235658811373,0.0132995566814,0.0195660144662,0.0200326655778,0.00309989667011,0.00126662444585,0.0260657978067,0.0225659144695,0.000599980000667,0.00786640445318,0.00689977000767,0.00649978334056,0.0137995400153,0.0136662111263,0.00403319889337,0.00186660444652,0.0168661044632,0.00683310556315,0.0233658878037,0.017099430019,0.000666644445185,0.00623312556248,0.00116662777907,0.00456651444952,0.00213326222459,0.00159994666844,0.0121662611246,0.00379987333756,3.33322222593e-05,0.000199993333556,0.00126662444585,0.00146661777941,0.000733308889704,0.00339988667044,0.00176660777974,0.00416652778241,0.0010666311123,0.000733308889704,0.00496650111663,0.000766641111963,0.000733308889704,0.00219992666911,0.00153328222393,0.00166661111296,0.00159994666844,6.66644445185e-05,0.00103329889004,0.000499983333889,0.000633312222926,9.99966667778e-05,0.000233325555815,0.000333322222593,0.0010666311123,0.000833305556481,0.00173327555748,0.000133328889037,0.000333322222593,0.000599980000667,0.00366654444852,0.000133328889037,0.000666644445185,3.33322222593e-05,0.000299990000333,0.000166661111296,6.66644445185e-05,3.33322222593e-05,0.00043331888937,0.000166661111296,0.000299990000333,6.66644445185e-05,0.000366654444852,0.000199993333556,6.66644445185e-05,3.33322222593e-05,0.000166661111296,6.66644445185e-05,0.000133328889037,0.000366654444852,0.000133328889037,0.000166661111296,0.000299990000333,9.99966667778e-05,3.33322222593e-05,6.66644445185e-05,3.33322222593e-05,3.33322222593e-05,6.66644445185e-05,3.33322222593e-05,6.66644445185e-05,9.99966667778e-05,9.99966667778e-05,6.66644445185e-05,3.33322222593e-05,3.33322222593e-05,3.33322222593e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433985533816,0.0377320755975,0.000166661111296,0.0010666311123,0.109629679011,0.00213326222459,0.000166661111296,0.273290890304,0.0196326789107,0.00389987000433,0.000299990000333,0.00259991333622,0.278324055865,0.0266324455851,0.0,6.66644445185e-05,0.0251658278057,0.410486317123,0.000199993333556,0.0,0.0,6.66644445185e-05,0.00123329222359,0.0370654311523,0.00043331888937,0.0,0.0,0.0,0.00139995333489,6.66644445185e-05,0.0,0.0512316256125,0.0,0.000166661111296,0.0,0.0151994933502,0.137395420153,0.0,0.0,6.66644445185e-05,0.0,0.000166661111296,9.99966667778e-05,0.0,0.000399986667111,0.0,0.0247658411386,0.00156661444619,0.0,0.00369987667078,0.00229992333589,0.000666644445185,0.0,0.0,0.0235658811373,0.0,0.001799940002,0.00536648778374,0.0,0.0109663011233,0.0,6.66644445185e-05,0.0,0.000333322222593,0.000666644445185,3.33322222593e-05,3.33322222593e-05,0.0,0.0,0.0,1.0,3.33322222593e-05,0.0,0.0,0.0,0.0,0.0,0.00223325889137,0.00159994666844,0.0,0.0,0.000233325555815,0.0,0.000333322222593,0.0,0.0195660144662,0.0,0.0,0.0,0.0,0.0,0.0,6.66644445185e-05,0.0,0.0,0.476050798307,0.0,0.0416652778241,3.33322222593e-05,3.33322222593e-05,0.0,0.0132995566814,0.0,0.00593313556215,0.00239992000267,0.0028665711143,0.0233658878037,0.00309989667011,0.0236325455818,0.0235658811373,0.000299990000333,0.0113329555681,0.00263324555848,0.000399986667111,0.00216659444685,0.00159994666844,0.0815306156461,0.000699976667444,9.99966667778e-05,0.0,0.0,9.99966667778e-05,0.0,0.00046665111163,0.0,feces
F1701186,0.0248616943278,0.164167166567,0.000466573351996,0.00446577351196,9.99800039992e-05,0.0,0.0268279677398,3.33266679997e-05,0.00893154702393,0.000466573351996,0.00133306671999,0.114277144571,0.0,0.0,0.000333266679997,0.000299940011998,0.0,0.0,0.0133639938679,0.0,0.0,0.0172298873559,0.0,0.000933146703993,0.00133306671999,0.0,0.0,0.000899820035993,0.000266613343998,0.00363260681197,0.000466573351996,0.0102979404119,0.000333266679997,0.00463240685196,0.00439912017596,3.33266679997e-05,0.0,0.000499900019996,0.0,0.0,0.00259948010398,0.0,6.66533359995e-05,0.000533226687996,0.0,0.000133306671999,0.0,0.00176631340399,9.99800039992e-05,0.0,0.000899820035993,0.0,6.66533359995e-05,3.33266679997e-05,0.000799840031994,6.66533359995e-05,0.000199960007998,0.00419916016797,0.00659868026395,0.0,0.000199960007998,0.0,0.0,0.0,0.00163300673199,0.00603212690795,0.0,0.159434779711,6.66533359995e-05,6.66533359995e-05,0.0,0.0,0.0,0.0,0.000266613343998,0.00429914017197,0.000366593347997,0.000866493367993,0.0,0.0,0.000866493367993,0.00186629340799,0.000199960007998,0.0,0.0182963407319,0.0,0.000366593347997,0.0,0.0,0.0,0.0,0.00219956008798,0.0,0.00646537359195,0.0,0.0452909418116,0.00506565353596,0.00236619342798,0.0,0.000633206691995,0.0,0.00746517363194,0.00129974005199,0.000599880023995,0.000499900019996,0.00133306671999,0.00689862027594,0.00453242684796,0.0,9.99800039992e-05,0.0,0.0159968006399,0.0,0.0,0.000633206691995,0.00149970005999,0.0,0.0,0.0296274078518,0.0,0.0,0.0,0.0,0.000266613343998,0.000799840031994,0.00339932013597,0.0,0.0,0.0,0.000533226687996,0.0,0.000533226687996,0.0,0.00233286675998,0.0,0.0,0.0,3.33266679997e-05,0.0,0.00423248683597,0.0,0.0,3.33266679997e-05,0.000833166699993,0.000166633339999,0.0,0.0217289875358,3.33266679997e-05,0.000199960007998,0.0,0.0,0.0,0.00229954009198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000699860027994,0.0,0.0,0.0,0.0,0.0,0.000133306671999,0.0,0.0,0.000133306671999,0.000199960007998,0.0,0.00979804039192,0.0418582950077,0.0,0.000233286675998,0.0,0.000366593347997,3.33266679997e-05,0.0,0.0,0.000199960007998,0.0,6.66533359995e-05,0.0,9.99800039992e-05,0.0,0.00459908018396,6.66533359995e-05,0.0503899220156,0.0685862827435,0.00336599346797,0.00126641338399,0.00103312670799,0.00663200693195,0.00253282676798,0.0150636539359,0.000166633339999,0.000466573351996,0.000166633339999,0.000133306671999,0.000733186695994,9.99800039992e-05,0.00226621342398,6.66533359995e-05,3.33266679997e-05,0.000366593347997,3.33266679997e-05,9.99800039992e-05,3.33266679997e-05,3.33266679997e-05,6.66533359995e-05,3.33266679997e-05,6.66533359995e-05,3.33266679997e-05,3.33266679997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310604545758,0.0172298873559,0.000499900019996,0.0,0.129874025195,0.0,0.000366593347997,0.351429714057,0.0126308071719,0.0,0.0,0.00789842031594,0.173332000267,0.0115310271279,0.00459908018396,6.66533359995e-05,0.0240285276278,0.311670999134,3.33266679997e-05,0.0,0.0,3.33266679997e-05,0.000466573351996,0.00943144704392,0.0,0.000366593347997,0.00106645337599,0.0,0.0427247883757,0.0,6.66533359995e-05,0.00436579350797,0.000133306671999,0.000566553355995,0.0,0.00129974005199,0.00456575351596,0.0,0.0,0.000199960007998,0.0,0.000133306671999,0.0,0.0,0.000966473371992,0.0,0.00296607345198,0.000533226687996,6.66533359995e-05,0.0,0.000299940011998,0.0,0.0,0.0,0.0,0.0,0.00216623341998,0.00766513363994,0.0,0.00189962007598,0.0,3.33266679997e-05,0.0,0.0,0.000466573351996,0.0,0.0,0.0,0.0,0.0,1.0,9.99800039992e-05,0.0,0.0,3.33266679997e-05,0.0,9.99800039992e-05,0.170765846831,0.0,0.0,0.0,0.000433246683997,0.0,0.00979804039192,3.33266679997e-05,0.0685862827435,0.0,0.0,0.0,0.0,0.0,0.0,0.000233286675998,0.0,0.0,0.400786509365,0.0,0.0182963407319,0.0,0.0,0.0,0.00906485369593,0.0,0.0,0.00439912017596,0.000799840031994,0.0,0.00506565353596,0.0152636139439,0.0,0.00363260681197,0.000866493367993,0.00176631340399,0.000299940011998,9.99800039992e-05,0.0,0.114277144571,0.000899820035993,0.000933146703993,0.0,0.0,0.000533226687996,0.0,6.66533359995e-05,6.66533359995e-05,feces
F1701170,0.0527754625771,0.00306717786298,0.00346724454076,0.0,0.00196699449908,0.0,0.0285047507918,0.000100016669445,0.00456742790465,0.0485414235706,0.00366727787965,0.0460410068345,0.0,0.0,0.000366727787965,0.000666777796299,0.0,0.00613435572595,0.0182697116186,0.0,0.0,0.0,0.0,0.000900150025004,0.0375729288215,0.0,0.0,0.000500083347225,0.00583430571762,0.0315719286548,0.00610101683614,0.00753458909818,0.000600100016669,0.0399399899983,0.00360060010002,0.00170028338056,0.0,0.000600100016669,0.0,3.3338889815e-05,0.00120020003334,0.0,0.0,0.00166694449075,0.0,3.3338889815e-05,0.0,0.000366727787965,0.0,0.0,0.000166694449075,0.0,0.00120020003334,6.66777796299e-05,0.0,3.3338889815e-05,0.00210035005834,0.0109684947491,0.0109351558593,0.0,0.00763460576763,0.0,0.0,0.12608768128,0.0,0.00183363893982,6.66777796299e-05,0.197166194366,0.000866811135189,0.000100016669445,0.0,0.0,0.0,0.0,0.0,0.00173362227038,0.00116686114352,0.00300050008335,0.0,0.0,0.00013335555926,0.00100016669445,3.3338889815e-05,0.000100016669445,0.0118353058843,0.000500083347225,0.0,0.0,0.0,0.0020003333889,0.0,6.66777796299e-05,0.0135355892649,0.0,3.3338889815e-05,0.0,0.00403400566761,3.3338889815e-05,3.3338889815e-05,0.00643440573429,0.0,6.66777796299e-05,0.0,0.0110018336389,0.000800133355559,0.0,0.0347391231872,0.0,3.3338889815e-05,3.3338889815e-05,0.0,0.0232038673112,0.0,0.00046674445741,0.00896816136023,0.0,0.0,0.0,0.0,0.000933488914819,6.66777796299e-05,0.0,0.0,0.0,0.0438073012169,0.00150025004167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260043340557,0.0,0.0,0.00460076679447,0.00026671111852,0.0,0.00136689448241,0.0131688614769,0.0,0.00046674445741,0.000433405567595,0.00033338889815,0.0,0.0,0.0069011501917,0.00053342223704,0.0,0.0,3.3338889815e-05,0.0,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0,0.000866811135189,3.3338889815e-05,0.0,0.0,0.0,0.000166694449075,0.000233372228705,0.0,0.0,0.0,0.0,0.0,0.000933488914819,0.0262377062844,0.0,0.00026671111852,0.0,0.000733455575929,6.66777796299e-05,0.0,0.0,0.000233372228705,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00020003333889,0.0,0.0,0.000100016669445,0.00243373895649,0.0,0.0,0.0,0.0,0.000366727787965,0.00040006667778,0.0,0.0,0.000166694449075,0.0,0.0,0.00880146691115,0.0,0.0,0.0,0.00020003333889,0.0,0.00496749458243,3.3338889815e-05,0.0,0.0,0.0,0.00650108351392,0.00946824470745,0.000866811135189,0.0040006667778,0.000500083347225,0.00046674445741,0.000733455575929,0.00126687781297,0.00216702783797,0.00186697782964,0.000366727787965,0.00163360560093,0.000700116686114,0.000366727787965,0.00026671111852,0.00033338889815,0.000166694449075,0.00046674445741,0.000100016669445,0.00013335555926,0.00026671111852,6.66777796299e-05,0.00013335555926,0.00020003333889,0.000100016669445,0.00020003333889,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303717286214,0.0,0.000900150025004,0.000100016669445,0.081446907818,0.0,0.000633438906484,0.334955825971,0.0049008168028,0.0,3.3338889815e-05,0.0132355392565,0.168861476913,0.0119686614436,0.0,0.00190031671945,0.0263377229538,0.260010001667,6.66777796299e-05,0.0,0.0,6.66777796299e-05,0.0485414235706,0.00343390565094,0.0,0.00116686114352,0.00243373895649,0.000366727787965,0.0292382063677,0.0,0.0,0.0110351725288,0.0,0.00763460576763,0.00163360560093,0.0020003333889,0.00613435572595,0.000166694449075,0.12608768128,3.3338889815e-05,0.0,0.000233372228705,0.00013335555926,0.000366727787965,0.00170028338056,0.00046674445741,0.00903483913986,0.0,0.0,0.0,0.00196699449908,0.00046674445741,0.0,0.000866811135189,0.0135355892649,0.000700116686114,0.08828138023,0.187897982997,0.00106684447408,0.00583430571762,0.0,0.00026671111852,0.0,0.0,0.00346724454076,0.0,0.0,0.000500083347225,0.0,0.0,1.0,0.0,0.0,0.0,3.3338889815e-05,0.0,0.0,0.014235705951,0.0040006667778,0.0,0.0,0.00270045007501,0.0,0.000933488914819,0.0,3.3338889815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00026671111852,0.0,0.0,0.541456909485,0.0,0.00106684447408,0.0,0.000166694449075,0.000166694449075,0.00120020003334,0.000100016669445,0.000933488914819,0.00360060010002,0.0,0.0,0.00403400566761,0.0135689281547,0.0135355892649,0.0315719286548,0.00013335555926,0.000366727787965,0.000666777796299,0.00196699449908,0.00460076679447,0.0460410068345,0.000166694449075,0.000900150025004,0.0,0.00650108351392,0.00166694449075,0.0,0.000100016669445,0.00496749458243,feces
